images,retweet_of,handle_original_tweet,handle_original_tweet_name,handle_original_tweet_user,type_of_tweet,time_elapsed,comments_on_tweet,retweets_on_tweet,quote_on_tweet,likes_on_tweet,text,link,profile,profile_handle,posts,likes,followers,following,user,username,quote_original_text
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 21, 2024 · 12:45 PM UTC","1,801",129,107,421,"Labour are trying to block our plan to stop the boats. 

They vote against all our immigration measures. 

They’re trying to block the Rwanda legislation.

They have no plan and they’re trying to stop me deploying mine.",https://nitter.poast.org/JamesCleverly/status/1770793869442957655#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],,,,,tweet,"Mar 21, 2024 · 1:39 PM UTC",792,95,47,237,"There’s a £28 billion black hole in Labour’s green pledge.

They can’t say how they’d afford their policies because they have no plan for our economy - that means higher taxes and higher bills for hardworking families to pay for it.",https://nitter.poast.org/Conservatives/status/1770807536632922431#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJIQitHWkAAAHxq.jpg'],,,,,tweet,"Mar 20, 2024 · 5:01 PM UTC","4,575",146,897,892,"4 years ago today, @RishiSunak saved our economy.",https://nitter.poast.org/Conservatives/status/1770495795512344675#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,@RishiSunak,quote,"Mar 20, 2024 · 3:45 PM UTC",728,55,55,173,"On this day in 2020, @RishiSunak announced the furlough scheme.

It went on to save 14 million jobs, and protect thousands of businesses from the effects of the COVID pandemic.",https://nitter.poast.org/Conservatives/status/1770476666952774111#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"2/ For the first time in our history, the British government is going to step in and help pay people’s wages. 

Government grants will cover 80% of the salary of retained workers, up to a total of £2,500 a month, that’s above UK median earnings level."
[],,,,,tweet,"Mar 20, 2024 · 1:58 PM UTC","1,760",71,159,232,"Since @RishiSunak became Prime Minister, small boat crossings have gone down by over a third.

We're sticking with our plan to stop the boats because it's working.",https://nitter.poast.org/Conservatives/status/1770449945260122454#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJHW3l8WQAA-G3P.jpg'],,,,,tweet,"Mar 20, 2024 · 12:53 PM UTC","1,564",104,210,360,"Sir Softie opposed tougher sentences for violent criminals.

He voted against greater protections for emergency workers.

He failed to give police the powers they need.

Soft on criminals. Soft on crime.

#PMQs",https://nitter.poast.org/Conservatives/status/1770433469048356969#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJHNytwWQAAkuAt.jpg'],,,,,tweet,"Mar 20, 2024 · 12:12 PM UTC","1,216",91,102,200,"Whether it's representing terrorists, or campaigning for criminals, it's clear whose side Keir Starmer is on - and it's not with the British people.

#PMQs",https://nitter.poast.org/Conservatives/status/1770423178407321667#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJHM4hSXIAARvav.jpg'],,,,,tweet,"Mar 20, 2024 · 12:06 PM UTC","1,765",108,119,339,"We're committed to stopping the boats.

Labour would keep them coming.

#PMQs",https://nitter.poast.org/Conservatives/status/1770421655610765320#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 20, 2024 · 11:15 AM UTC",183,54,10,173,Another copy and paste job from Labour’s Shadow Chancellor 😬,https://nitter.poast.org/Conservatives/status/1770408761951175029#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJGJefKWwAAaBEL.jpg'],Conservatives retweeted,,Rishi Sunak,@RishiSunak,retweet,"Mar 20, 2024 · 7:13 AM UTC","5,323",827,662,"6,043","Good news for you, your family and the country.",https://nitter.poast.org/RishiSunak/status/1770347953896480848#m,Conservatives,Conservatives,31781,6757,619757,1726,Rishi Sunak,@RishiSunak,
['https://nitter.poast.org/pic/orig/media%2FGJGUiihXQAEy_7O.jpg'],Conservatives retweeted,,Jeremy Hunt,@Jeremy_Hunt,retweet,"Mar 20, 2024 · 7:59 AM UTC","2,334",105,183,468,Inflation has now come right down. Our plan is working - we need to stick with it.,https://nitter.poast.org/Jeremy_Hunt/status/1770359455424651468#m,Conservatives,Conservatives,31781,6757,619757,1726,Jeremy Hunt,@Jeremy_Hunt,
['https://nitter.poast.org/pic/orig/media%2FGJGMi-WXsAAEoH_.jpg'],,,,,tweet,"Mar 20, 2024 · 7:24 AM UTC","1,807",197,148,632,"🚨 BREAKING: Inflation falls to 3.4%.

A year ago, it was at 11.1%.

This is good news for everyone in this country and shows the plan is working.

As many people continue to struggle, we’re sticking with the plan to get inflation all the way back down.",https://nitter.poast.org/Conservatives/status/1770350665258172897#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Kemi Badenoch,@KemiBadenoch,retweet,"Mar 19, 2024 · 7:11 PM UTC",462,125,46,591,"🔗 Today the CPTPP bill passed at 3rd reading. Coupling ourselves to the fast-growing, dynamic Indo-Pacific region will unlock huge benefits for 🇬🇧
 
🌏 It also builds on the £182bn invested in the UK by CPTPP members, which supported over 5,000 jobs across the country in 2021 👇",https://nitter.poast.org/KemiBadenoch/status/1770166159972737344#m,Conservatives,Conservatives,31781,6757,619757,1726,Kemi Badenoch,@KemiBadenoch,
[],,,,,tweet,"Mar 19, 2024 · 3:56 PM UTC",45,9,13,27,"Want to know more about our plan to stop the breakaway European Super League? Read more 👇
gov.uk/government/news/histo…",https://nitter.poast.org/Conservatives/status/1770117083134591058#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJC2FRbWwAAQw5W.jpg'],,,,,tweet,"Mar 19, 2024 · 3:56 PM UTC",893,42,804,916,“Rishi said any League with me in it would be Super anyways”,https://nitter.poast.org/Conservatives/status/1770117081435947061#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJCmYGVXIAADPKY.jpg'],,,,,tweet,"Mar 19, 2024 · 2:38 PM UTC","1,062",68,460,405,Rishi 1-0 European Super League.,https://nitter.poast.org/Conservatives/status/1770097592182997386#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJB4Oh1WcAArC7-.jpg'],,,,,tweet,"Mar 19, 2024 · 11:23 AM UTC",445,53,44,191,"Three of the best, he’s made them pay. That completes a wonderful hattrick for @RishiSunak:

❌ No owners changing club names/crests/colours
❌ No clubs falling into administration because of bad owners
❌ No European Super League breakaways",https://nitter.poast.org/Conservatives/status/1770048461750096115#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 19, 2024 · 10:36 AM UTC",18,5,2,19,"Today we are introducing a new law in parliament to sort football governance once and for all with a new Independent Football Regulator 👇

gov.uk/government/news/histo…",https://nitter.poast.org/Conservatives/status/1770036536026788210#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 19, 2024 · 10:32 AM UTC",233,24,33,179,Finally a VAR decision everyone can get behind 👏,https://nitter.poast.org/Conservatives/status/1770035657886294050#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGJBY-QJWMAApcQf.jpg'],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Mar 19, 2024 · 9:00 AM UTC",153,25,6,67,"Our £60 million investment will enable up to 20,000 more apprenticeships for young people.

Great to hear such enthusiasm for this reform from small and medium sized businesses and entrepreneurs in Coventry at Business Connect yesterday.",https://nitter.poast.org/GillianKeegan/status/1770012484755214823#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
[],,,,@RishiSunak,quote,"Mar 19, 2024 · 7:57 AM UTC",574,44,86,190,"🚨 HERE WE GO 🚨

@RishiSunak confirms signing of new laws that put fans first and clean up our Beautiful game.",https://nitter.poast.org/Conservatives/status/1769996623801676109#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"We’ve seen what can happen when clubs are abused by unscrupulous owners.   

That's why today we are introducing a new law in parliament to sort football governance once and for all with a new Independent Football Regulator."
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 18, 2024 · 5:43 PM UTC",575,63,27,196,"We already remove people to safe home countries.

The question that Labour need to answer is “where do you remove people to, if their home country isn’t safe?”  

Our plan is to work with Rwanda, Labour don’t have a plan.",https://nitter.poast.org/JamesCleverly/status/1769781658339672380#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Mel Stride,@MelJStride,retweet,"Mar 18, 2024 · 6:40 PM UTC","1,117",57,73,131,Labour? They’re all over the place 🥀,https://nitter.poast.org/MelJStride/status/1769796075987107892#m,Conservatives,Conservatives,31781,6757,619757,1726,Mel Stride,@MelJStride,
[],,,,,tweet,"Mar 18, 2024 · 4:11 PM UTC",717,76,28,163,"Labour are trying to pretend they can drop the £28 billion price tag for their green pledge but keep the policies.

Now they can’t say how much it’ll cost because they have no plan. They’d take us all back to square one with higher taxes and higher bills.",https://nitter.poast.org/Conservatives/status/1769758596605059204#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 18, 2024 · 1:01 PM UTC",887,102,52,221,"Labour’s tax on schools will cost taxpayers £1.6 billion EVERY YEAR.

When Labour’s sums don’t add up, it’s the taxpayer who picks up the bill 👇

telegraph.co.uk/politics/202…",https://nitter.poast.org/Conservatives/status/1769710656679252302#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGI8y5EVXYAAhZZg.jpg'],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Mar 18, 2024 · 11:35 AM UTC",318,104,16,292,"Starting my apprenticeship aged 16 at a car factory changed my life.

That's why I'm so proud this government has expanded apprenticeships to nearly 70% of occupations.

Today, we're going further - investing £60 million to help SMEs hire up to 20,000 young apprentices.",https://nitter.poast.org/GillianKeegan/status/1769689139765534890#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
[],,,,,tweet,"Mar 18, 2024 · 11:43 AM UTC",26,9,1,16,"Our plan is working, delivering a brighter future for younger people. That’s why we’re sticking with it.

Labour would take us back to square one by halving the number of apprenticeships, leaving our kids with a worse future ❌",https://nitter.poast.org/Conservatives/status/1769691184690024602#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGI8xTVbWIAAd483.jpg'],,,,,tweet,"Mar 18, 2024 · 11:29 AM UTC",159,50,8,123,"Apprenticeships unlock the potential of young people, while giving businesses the workforce needed to drive growth.

Today, we're building on the 5.7 million we've created since 2010 with an investment that will create 20,000 more📈",https://nitter.poast.org/Conservatives/status/1769687504150548724#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 18, 2024 · 8:05 AM UTC",785,328,56,"1,112","Sadiq Khan once again shifting the blame for his failings in London this morning. 

Knife crime in Labour's London - up 22%

In the rest of the country excluding London - down 1%",https://nitter.poast.org/JamesCleverly/status/1769636313664282819#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Mar 18, 2024 · 8:18 AM UTC","1,559",208,136,555,"🚨This report exposes the real cost of Labour’s school tax.

Not only could it cause 1 in 4 private school children to go to state schools, but it could also cost us £1.6bn.

This is an ill-thought-through policy based on the politics of envy.

telegraph.co.uk/politics/202…

🧵1/3👇",https://nitter.poast.org/GillianKeegan/status/1769639561934582177#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
['https://nitter.poast.org/pic/orig/media%2FGI54QGwX0AEHYfg.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 17, 2024 · 10:00 PM UTC",466,109,29,338,.@YvetteCooperMP at least read the article 🤦,https://nitter.poast.org/JamesCleverly/status/1769483927457018284#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
['https://nitter.poast.org/pic/orig/media%2FGI3yPWDXwAERUww.jpg'],Conservatives retweeted,,Mark Harper,@Mark_J_Harper,retweet,"Mar 17, 2024 · 12:17 PM UTC",768,57,80,126,"The Government has a Plan for Drivers that we’re getting on and delivering.

Labour hammer drivers wherever they’re in power: in Wales with blanket 20mph limits & a ban on road building, while Sadiq Khan’s ULEZ expansion is taxing the poorest drivers off the road in London.",https://nitter.poast.org/Mark_J_Harper/status/1769337163596923387#m,Conservatives,Conservatives,31781,6757,619757,1726,Mark Harper,@Mark_J_Harper,
['https://nitter.poast.org/pic/orig/media%2FGI3TcdKWIAEvI54.jpg'],,,,,tweet,"Mar 17, 2024 · 10:00 AM UTC",133,53,7,196,￼Happy St Patrick's Day!￼ 🍀,https://nitter.poast.org/Conservatives/status/1769302718227640408#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIu-U1MWgAAwM6Y.jpg'],,,,,tweet,"Mar 15, 2024 · 7:11 PM UTC",28,10,1,26,This alongside our £1 billion package of support will help our creative industries grow even further.,https://nitter.poast.org/Conservatives/status/1768716546937848190#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIu-UX6XoAA-Da8.jpg'],,,,,tweet,"Mar 15, 2024 · 7:10 PM UTC",486,42,11,134,"Tax relief. New investment. More jobs.

Prime Minister @RishiSunak today backed the North East to be the world’s next film production powerhouse - unlocking a new studio complex in Sunderland.
 
When built they'll be the biggest in Europe and create over 8000 local jobs 🎥🇬🇧",https://nitter.poast.org/Conservatives/status/1768716540860325986#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Kemi Badenoch,@KemiBadenoch,retweet,"Mar 15, 2024 · 2:34 PM UTC","1,609","2,318",283,"7,807","Just now Labour MPs prevented debate on a new law to protect children and single sex spaces. 
Instead they used parliamentary time to discuss ferret name choices.

@Keir_Starmer is terrified of debate on safeguarding & his MPs actively work to ignore the concerns of constituents.",https://nitter.poast.org/KemiBadenoch/status/1768647056111861760#m,Conservatives,Conservatives,31781,6757,619757,1726,Kemi Badenoch,@KemiBadenoch,
"['https://nitter.poast.org/pic/orig/media%2FGIs7NzgXQAA6bjP.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIs8BJgXIAAT1U0.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIs8HgYWgAA2E9i.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIs8JByWkAEBxa0.jpg']",,,,,tweet,"Mar 15, 2024 · 10:56 AM UTC",626,44,32,136,"The Prime Minister @RishiSunak was in Gloucestershire yesterday meeting with the amazing staff who run our NHS, incredible teachers at a university technical college, and local businesses who are giving young people opportunities for the future.",https://nitter.poast.org/Conservatives/status/1768592136667091253#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 15, 2024 · 9:13 AM UTC",344,60,17,195,"County lines gangs pollute our communities with drugs, exploit vulnerable people and bring dangerous weapons onto our streets.

We’re shutting them down.

We have already closed over 2,000 county lines since 2019 and we are not stopping there👇",https://nitter.poast.org/JamesCleverly/status/1768566203130208758#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
"['https://nitter.poast.org/pic/orig/media%2FGIpvpGnWUAAEPxK.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIpvpGmWkAAghpN.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIpvpGoW0AAWJng.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIpvpGmWAAAv5j0.jpg']",Conservatives retweeted,,Richard Graham,@RichardGrahamUK,retweet,"Mar 14, 2024 · 6:48 PM UTC",31,14,,46,"Special visitor @RishiSunak to Kingsholm ahead of @gloucesterrugby 
Premiership Cup Final v @LeicesterTigers - all good luck to skipper @LewisLudlow94 & all the squad for this sell out trophy game. Will be there with all my children rooting for you",https://nitter.poast.org/RichardGrahamUK/status/1768348562071408993#m,Conservatives,Conservatives,31781,6757,619757,1726,Richard Graham,@RichardGrahamUK,
"['https://nitter.poast.org/pic/orig/media%2FGIputapXgAAFiiD.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIputahW0AAdKCh.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIputaoXsAANX4i.jpg', 'https://nitter.poast.org/pic/orig/media%2FGIputapWsAEa-yw.jpg']",Conservatives retweeted,,Jack Lopresti MP,@JackLopresti,retweet,"Mar 14, 2024 · 6:44 PM UTC",22,13,1,38,"Thank you to Prime Minister @RishiSunak for coming to visit @RollsRoyceUK in Patchway today.

We were able to see the work on some fantastic projects, like the Global Combat Air Programme.

The PM opened the Future Works, showcasing the future of the aerospace sector.

@RollsRoyce were able to demonstrate some exciting, world-leading technologies like composites and Small Modular Reactors (SMRs).

We also had the privilege of meeting some amazing apprentices who are inspirational role models for the next generation of engineers and scientists.

Thank you to everyone at Rolls Royce for hosting us.",https://nitter.poast.org/JackLopresti/status/1768347550971564543#m,Conservatives,Conservatives,31781,6757,619757,1726,Jack Lopresti MP,@JackLopresti,
['https://nitter.poast.org/pic/orig/media%2FGIo5y96WMAAtTBv.jpg'],,,,,tweet,"Mar 14, 2024 · 2:53 PM UTC",475,53,23,112,"Improving education is the closest thing to a silver bullet when it comes to improving society.

Since 2010 we've reformed our system, making our children the best readers in the Western world.

Today's news confirms our plan is working - that’s why we’re sticking with it.",https://nitter.poast.org/Conservatives/status/1768289366185488735#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIn-c1SXMAAMVlQ.jpg'],Conservatives retweeted,,Gillian Keegan MP,@GillianKeegan,retweet,"Mar 14, 2024 · 10:38 AM UTC",762,71,46,153,"New data shows that 90% of our schools are now rated good or outstanding in England, up from just 68% in 2010.

That is thanks to our fantastic teachers and the evidence-based reforms we've taken.

We're sticking to our plan, delivering high and rising standards in our schools.",https://nitter.poast.org/GillianKeegan/status/1768225069426241911#m,Conservatives,Conservatives,31781,6757,619757,1726,Gillian Keegan MP,@GillianKeegan,
['https://nitter.poast.org/pic/orig/media%2FGIoEcCsWMAAy5Pa.jpg'],,,,@DHSCgovuk,quote,"Mar 14, 2024 · 1:05 PM UTC",832,46,40,110,"📉 We promised we would cut waiting lists and we are delivering on that promise, despite strikes.

There's still work to do but the plan is working and we are pointed in the right direction.

Big thanks to the brilliant NHS staff who have made this possible 👏",https://nitter.poast.org/Conservatives/status/1768262118627819907#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"✅ NEW: Overall NHS waiting lists have dropped for the 4th month in a row, despite industrial action.

↘️ Decreasing by a total of 192,000 since September.

This is thanks to the hard work of NHS staff — helping us to make access to care faster, simpler and fairer for patients."
['https://nitter.poast.org/pic/orig/media%2FGIoRWrmWsAA1e_f.jpg'],,,,,tweet,"Mar 14, 2024 · 12:00 PM UTC",39,8,1,13,"Our long-term plan for the economy means our creative industries will always be one of the jewels in Britain's crown.

Labour have no plan which will mean unfunded proposals for the creative industry, threatening the progress we have made and taking us back to square one.

🎬",https://nitter.poast.org/Conservatives/status/1768245705968078932#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIoRMzAWwAA_IjQ.jpg'],,,,,tweet,"Mar 14, 2024 · 12:00 PM UTC",6,9,1,13,"Warner Bros. Discovery expanded their presence in the UK with an investment in their Leavesden studios, creating 4000 jobs.

CEO David Zaslav said we'd created a community that makes sense for film studios to invest.

Just one of the reasons Barbie and Wonka were shot in the UK.",https://nitter.poast.org/Conservatives/status/1768245703510257691#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIoRJU3XAAAa1yj.jpg'],,,,,tweet,"Mar 14, 2024 · 12:00 PM UTC",4,4,1,6,"Last week we went even further, announcing an extra £1 billion for the industry.

This will back independent British film, attract world-class production companies to invest here and provide orchestras, museums, galleries and theatres with a 45% permanent tax relief.",https://nitter.poast.org/Conservatives/status/1768245701471850984#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 14, 2024 · 12:00 PM UTC",6,3,,6,"It's also about creating jobs and opportunities for people here in the UK, helping to grow the economy.

Last year we announced a plan to grow the industry by £50 billion, creating 1 million more jobs by 2030.",https://nitter.poast.org/Conservatives/status/1768245699991253040#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIoRa0nXwAAo4Qe.jpg'],,,,,tweet,"Mar 14, 2024 · 12:00 PM UTC",188,21,14,75,"British creatives like Christopher Nolan, Emma Thomas, Nadia Stacey and Josh Weston picked up 7 awards at this year's Oscars, proof that our creative industries are the finest in the world.

But support for the creative industries isn't just about the Red carpet.

🧵",https://nitter.poast.org/Conservatives/status/1768245696782537115#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIoDqvwWUAA9KgD.jpg'],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 14, 2024 · 10:57 AM UTC",382,42,43,136,"We want businesses to look to British talent first, rather than overseas workers.

That’s why we're laying orders in Parliament to stop the undercutting of British workers wages & deliver on our plan for the biggest ever cut in migration.",https://nitter.poast.org/JamesCleverly/status/1768229841323569617#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
"['https://nitter.poast.org/pic/orig/media%2FGInxtA-XkAIDpGV.jpg', 'https://nitter.poast.org/pic/orig/media%2FGInxvFNWkAAfmcc.png']",Conservatives retweeted,,Victoria Atkins,@VictoriaAtkins,retweet,"Mar 14, 2024 · 9:43 AM UTC",982,49,27,138,"Labour can do all the photoshoots they want in front of the Bank of England.

It doesn't change their economic illiteracy here. 

Meanwhile, we are putting record money into the NHS, alongside 50,000 more nurses.

Photoshoots or extra NHS money. You pick.",https://nitter.poast.org/VictoriaAtkins/status/1768211383722664257#m,Conservatives,Conservatives,31781,6757,619757,1726,Victoria Atkins,@VictoriaAtkins,
[],Conservatives retweeted,,James Cleverly🇬🇧,@JamesCleverly,retweet,"Mar 14, 2024 · 8:45 AM UTC","1,017",201,85,821,"Nation Insurance Contributions is a non-hypothecated tax on work. It is not earmarked for state pensions or the NHS. 

Either the Shadow Chancellor doesn’t know this or she is trying to mislead voters. 

Neither is a good look. (Neither is the massive tax rise that a Labour Gov would bring in!)",https://nitter.poast.org/JamesCleverly/status/1768196698306752906#m,Conservatives,Conservatives,31781,6757,619757,1726,James Cleverly🇬🇧,@JamesCleverly,
[],Conservatives retweeted,,Claire Coutinho MP,@ClaireCoutinho,retweet,"Mar 13, 2024 · 3:14 PM UTC",307,69,12,123,"Where has Labour’s pledge to have a zero-carbon grid by 2030 come from? Not from industry or consumers. 

It’s not enough time for British supply chains to grow, it would make us reliant on imports, and costs would explode. The biggest winner? China.",https://nitter.poast.org/ClaireCoutinho/status/1767932322005844259#m,Conservatives,Conservatives,31781,6757,619757,1726,Claire Coutinho MP,@ClaireCoutinho,
['https://nitter.poast.org/pic/orig/media%2FGIkskkFXEAANX3t.jpg'],Conservatives retweeted,,Rt Hon Grant Shapps MP,@grantshapps,retweet,"Mar 13, 2024 · 7:17 PM UTC",891,160,65,994,"16,000 @BritishArmy troops are deploying across Europe to deter aggression against our NATO allies. 

We should never take for granted the debt we owe them, including those I met in Poland today, for keeping us safe from the growing threats of a contested world.",https://nitter.poast.org/grantshapps/status/1767993338077016197#m,Conservatives,Conservatives,31781,6757,619757,1726,Rt Hon Grant Shapps MP,@grantshapps,
['https://nitter.poast.org/pic/orig/media%2FGIkd_k6WoAARglH.jpg'],,,,,tweet,"Mar 13, 2024 · 6:13 PM UTC","1,080",108,63,244,"🚨 BREAKING: Labour fail to support tax cuts for working people. 

In other news, the sky is blue 🤷‍♂️",https://nitter.poast.org/Conservatives/status/1767977311695990831#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],Conservatives retweeted,,Jeremy Hunt,@Jeremy_Hunt,retweet,"Mar 13, 2024 · 2:11 PM UTC",519,118,37,350,"This is just scaremongering. The value of NICs receipts do not determine the NHS budget or the value of pensions. Those decisions are taken entirely separately. If @RachelReevesMP  was so concerned about this issue, presumably the Labour Party will be voting against our tax cuts tonight?",https://nitter.poast.org/Jeremy_Hunt/status/1767916317338685670#m,Conservatives,Conservatives,31781,6757,619757,1726,Jeremy Hunt,@Jeremy_Hunt,
[],,,,,tweet,"Mar 13, 2024 · 1:02 PM UTC","1,988",95,76,288,"Keir Starmer said he would change the Labour Party from the days of Jeremy Corbyn when antisemitism was rife.

But it's clear Labour just can't change.

Ultimately, Keir's still the same man that wanted Corbyn to be Prime Minister.",https://nitter.poast.org/Conservatives/status/1767899088803020884#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,,tweet,"Mar 13, 2024 · 12:46 PM UTC",154,21,13,71,"Keir Starmer backed our ban of the terrorist group Hizb ut-Tahrir - despite him personally using the ECHR to stop them from being banned.

This is more evidence of Keir Starmer saying one thing and doing another. He has no plan for our country.

telegraph.co.uk/news/2023/12…",https://nitter.poast.org/Conservatives/status/1767895061948256344#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIjPW2iXEAEhWTY.jpg'],,,,,tweet,"Mar 13, 2024 · 12:45 PM UTC","2,621",273,466,"1,111","When we see a group chanting jihad on our streets, we ban them.

Keir Starmer invoices them.",https://nitter.poast.org/Conservatives/status/1767894853902377351#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
['https://nitter.poast.org/pic/orig/media%2FGIjOIb5W4AAn3f1.jpg'],,,,,tweet,"Mar 13, 2024 · 12:24 PM UTC",816,58,34,130,"Labour are trying to pretend they can drop the £28 billion per year price tag for their eco pledge but keep the policy.

Keir Starmer can't say how he's going to afford it because he has no plan.

That means going back to square one with higher taxes and higher bills #PMQs",https://nitter.poast.org/Conservatives/status/1767889592575832182#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,
[],,,,@RishiSunak,quote,"Mar 13, 2024 · 11:27 AM UTC",518,26,19,83,"We promised to move swiftly to bring justice to those affected by the appalling Horizon scandal.

Today, we’ve introduced legislation that will clear the names of the hundreds of sub-postmasters wrongly convicted.",https://nitter.poast.org/Conservatives/status/1767875196961137115#m,Conservatives,Conservatives,31781,6757,619757,1726,Conservatives,@Conservatives,"Today we take an important step in delivering justice for the victims of the Horizon scandal.  

Here’s how👇"
